episode,reward,length,loss,epsilon,success_rate,q_value
322,203.14926182454468,457,21.382775832414627,0.00998645168764533,0.33,0.645150899887085
323,-8.68827596042209,253,20.971008458256723,0.00998645168764533,0.33,0.543544352054596
324,-143.80872461419045,219,21.007987150073053,0.00998645168764533,0.33,0.4948902428150177
325,-181.46092274133233,206,21.080529265999793,0.00998645168764533,0.32,-0.018005188554525375
326,-165.71982646594478,186,21.88218414735794,0.00998645168764533,0.31,-0.49662303924560547
327,228.81286099017717,456,21.480890585422515,0.00998645168764533,0.31,-0.6905580759048462
328,-2.97010148556555,240,22.0291414757967,0.00998645168764533,0.31,-0.5978243350982666
329,224.4473250982375,395,21.983953247189522,0.00998645168764533,0.32,0.7293545007705688
330,-198.91469582546938,314,22.315975719213487,0.00998645168764533,0.31,0.009429778903722763
331,217.0565202560349,478,21.782269019603728,0.00998645168764533,0.32,0.6458154320716858
332,149.96281167755058,712,19.800806647062302,0.00998645168764533,0.31,0.614689826965332
333,215.9228391420782,521,20.29059704077244,0.00998645168764533,0.31,-0.27903270721435547
334,244.88244185220722,391,20.850120066165925,0.00998645168764533,0.31,0.28738588094711304
335,122.36852651860428,843,22.612176770925522,0.00998645168764533,0.31,0.3811187744140625
336,-34.99165699273796,317,22.67855759501457,0.00998645168764533,0.31,0.3255334496498108
337,236.5553025747835,422,22.91618441069126,0.00998645168764533,0.32,0.8697872757911682
338,-138.33691362515822,1000,23.342897775053977,0.00998645168764533,0.31,-0.5062882304191589
339,-174.00869036961396,1000,23.921679106593132,0.00998645168764533,0.31,-0.562161386013031
340,-136.5727468529683,217,23.71497029519081,0.00998645168764533,0.31,-0.7413016557693481
341,-211.9433860676936,272,23.415579350233077,0.00998645168764533,0.31,-1.2226521968841553
342,-146.30884611309688,1000,22.205434289097784,0.00998645168764533,0.3,-0.9338441491127014
343,-27.064900688899158,246,21.70676180136204,0.00998645168764533,0.29,-0.29875606298446655
344,-196.2730524275333,320,21.74489690721035,0.00998645168764533,0.29,-0.45844337344169617
345,257.8816470053014,367,21.49715738105774,0.00998645168764533,0.3,0.014915832318365574
346,-31.66945125342906,298,21.254826939344404,0.00998645168764533,0.3,0.2780650854110718
347,213.68096957101406,414,21.265385364055632,0.00998645168764533,0.31,0.6203912496566772
348,-202.57306978218776,244,22.30086808204651,0.00998645168764533,0.31,-0.3054746389389038
349,-183.6581511403109,301,22.475252705454828,0.00998645168764533,0.3,-0.6832157969474792
350,273.614611964183,321,21.760493151664733,0.00998645168764533,0.3,-0.7233327627182007
351,-39.16417920331267,294,21.580255854964257,0.00998645168764533,0.3,0.035648368299007416
352,260.22577395179604,323,21.60370171892643,0.00998645168764533,0.31,0.6723323464393616
353,268.7820772453512,353,20.945044040322305,0.00998645168764533,0.32,1.073678731918335
354,74.1070305899537,201,20.773907419085504,0.00998645168764533,0.32,1.4063189029693604
355,236.5713563345368,383,21.556652079105376,0.00998645168764533,0.33,1.475301742553711
356,22.930121242868182,289,21.686899456858637,0.00998645168764533,0.32,1.526086449623108
357,-310.3104062957667,857,21.18676621890068,0.00998645168764533,0.32,-0.6452574729919434
358,-212.99333488847057,266,21.02919559788704,0.00998645168764533,0.32,-1.5081924200057983
359,-199.60295508783747,428,19.664858592629432,0.00998645168764533,0.32,-1.8817178010940552
360,-10.53923533741056,242,20.090573808312417,0.00998645168764533,0.32,-1.6095205545425415
361,-32.083299714809655,235,20.739093683958053,0.00998645168764533,0.32,-0.6571907997131348
362,-28.796421330401813,288,20.9003102953434,0.00998645168764533,0.32,0.037425216287374496
363,241.18570753365566,333,20.698877893209456,0.00998645168764533,0.32,0.8109756112098694
364,-40.74886176020891,231,20.661539092779158,0.00998645168764533,0.32,0.9336370825767517
365,221.8476758454355,491,21.00230368757248,0.00998645168764533,0.32,1.0822376012802124
366,218.2464781247119,431,20.904270106196403,0.00998645168764533,0.33,0.6462739109992981
367,252.3055979057333,331,22.004118015646934,0.00998645168764533,0.33,1.1695719957351685
368,271.46762277144103,343,22.297529495716095,0.00998645168764533,0.33,1.195326805114746
369,-269.54570350881204,386,21.50795652270317,0.00998645168764533,0.33,-0.015777587890625
370,-61.486581045957315,408,22.302447281956674,0.00998645168764533,0.33,-0.18803632259368896
371,-26.67079433092779,186,22.252273777604103,0.00998645168764533,0.33,-0.49469810724258423
372,-23.420370282775806,222,22.683887675046922,0.00998645168764533,0.33,-0.15193475782871246
373,-4.524277590490499,225,22.10329930794239,0.00998645168764533,0.33,0.6973985433578491
374,-3.8512534465957273,1000,22.455310641407966,0.00998645168764533,0.32,-0.6759114861488342
375,-33.190630456909915,250,22.268260984063147,0.00998645168764533,0.32,-0.49218180775642395
376,229.33963261560254,354,22.26025456786156,0.00998645168764533,0.32,-0.01079882774502039
377,-235.882917339453,533,21.966359805941583,0.00998645168764533,0.32,0.03162316977977753
378,266.2984629586408,333,21.684786494493483,0.00998645168764533,0.33,0.1541479527950287
379,14.941227917222633,220,23.007128970861434,0.00998645168764533,0.33,-0.053259462118148804
380,-176.5195730111477,157,23.5269789853096,0.00998645168764533,0.33,-0.3220157027244568
381,188.47508102943283,341,22.937763153910637,0.00998645168764533,0.33,0.7308814525604248
382,101.32684065487571,985,23.768547691702842,0.00998645168764533,0.32,-0.07050097733736038
383,-190.3714076210088,235,23.99703088414669,0.00998645168764533,0.31,-0.6683851480484009
384,211.35192031543318,362,23.16453781402111,0.00998645168764533,0.32,0.19160275161266327
385,-197.57177199360686,247,21.694182664036752,0.00998645168764533,0.32,0.03667742758989334
386,253.21792610770186,386,21.867908678770064,0.00998645168764533,0.33,0.27232831716537476
387,288.87012799052843,303,22.804157299995424,0.00998645168764533,0.33,0.917690098285675
388,286.2868097190731,299,22.228045377731323,0.00998645168764533,0.34,0.4839307963848114
389,-197.95347470406358,293,21.883653394937514,0.00998645168764533,0.33,0.3208712041378021
390,-256.52346415288764,502,19.56763617813587,0.00998645168764533,0.32,-1.1604270935058594
391,-400.6413005728747,157,19.510985190749167,0.00998645168764533,0.32,-2.59623646736145
392,-62.859310377040536,178,19.0918419110775,0.00998645168764533,0.31,-2.100412130355835
393,-189.9611722249337,274,18.481311645507812,0.00998645168764533,0.31,-2.1419711112976074
394,254.4040208626356,341,18.383420302271844,0.00998645168764533,0.31,-1.5626598596572876
395,224.9041607993123,462,17.58929048383236,0.00998645168764533,0.32,0.3351307809352875
396,271.48924407247284,299,17.250109826803207,0.00998645168764533,0.33,1.1076282262802124
397,236.93572480647308,435,18.054504197359083,0.00998645168764533,0.34,0.3951885402202606
398,-134.51367732250912,199,18.642541346311567,0.00998645168764533,0.34,-0.3019436299800873
399,-58.961028494831204,167,19.406511563897133,0.00998645168764533,0.34,0.04898010194301605
400,-169.17783867413212,283,19.108651624441148,0.00998645168764533,0.34,-0.6237919926643372
401,253.63378425870258,319,19.54348341870308,0.00998645168764533,0.35,0.8325245380401611
402,-165.14472195306288,301,19.532281536698342,0.00998645168764533,0.34,0.3966873586177826
403,193.82008360742603,464,19.78261690413952,0.00998645168764533,0.34,0.5133410096168518
404,185.98658157407905,441,21.039889491558075,0.00998645168764533,0.34,1.078957438468933
405,235.0624504848939,540,22.5256584379673,0.00998645168764533,0.35,1.8698737621307373
406,274.63600807632974,393,23.78265371966362,0.00998645168764533,0.36,1.5402451753616333
407,-37.045153507073124,238,24.74785961675644,0.00998645168764533,0.36,1.0838650465011597
408,-174.87203114155145,207,25.58284021425247,0.00998645168764533,0.36,0.095916748046875
409,249.59723535930075,383,25.445421694517137,0.00998645168764533,0.36,-0.05672094598412514
410,242.31713264090334,343,24.327034991145133,0.00998645168764533,0.37,0.047320619225502014
411,-203.78336830631812,287,24.37214016866684,0.00998645168764533,0.37,-0.1895369291305542
412,-207.74983023107833,283,24.422694543123246,0.00998645168764533,0.37,-1.1393705606460571
413,227.22259654381025,369,25.10751122224331,0.00998645168764533,0.38,-0.8681145310401917
414,-292.90261487979507,671,24.67088105034828,0.00998645168764533,0.38,-0.7430321574211121
415,-133.4356904767114,724,24.030379316806794,0.00998645168764533,0.37,-0.8914254307746887
416,193.79912521147412,374,23.823598019361494,0.00998645168764533,0.37,0.35193106532096863
417,-180.6888158394881,212,22.46169126558304,0.00998645168764533,0.37,0.0019890747498720884
418,252.83237668458594,334,22.113950788259505,0.00998645168764533,0.38,0.6580776572227478
419,-15.882729693740885,210,21.689014075160028,0.00998645168764533,0.37,0.5920571088790894
420,-38.32140347164794,239,21.931873354911804,0.00998645168764533,0.36,0.24257858097553253
421,-20.007109980789807,336,22.868595240592956,0.00998645168764533,0.35,0.9480082392692566
422,-386.17464498165816,195,23.272341515660287,0.00998645168764533,0.34,-1.3358032703399658
423,-535.0767917733627,261,23.1832673664093,0.00998645168764533,0.34,-4.400455474853516
424,-228.0859147543184,253,22.522278687357904,0.00998645168764533,0.34,-5.339615821838379
425,-49.63547543313631,315,22.833924782395364,0.00998645168764533,0.34,-5.444752216339111
426,-262.078245419058,657,22.94622566258907,0.00998645168764533,0.34,-2.017390251159668
427,-164.7756083678853,219,22.88941178381443,0.00998645168764533,0.33,-1.4417914152145386
428,-215.7563412439526,332,22.68861404812336,0.00998645168764533,0.33,-2.1415493488311768
429,212.18261166230485,348,23.50831870532036,0.00998645168764533,0.33,-1.3914347887039185
430,214.44208694267957,451,22.857588552713395,0.00998645168764533,0.34,0.026527801528573036
431,-185.24614255474762,193,24.01946413528919,0.00998645168764533,0.33,-0.6852726936340332
432,149.9712946261802,915,22.761274126172065,0.00998645168764533,0.33,-0.27215060591697693
433,220.36154493467234,512,22.45334188389778,0.00998645168764533,0.33,0.31081780791282654
434,-186.59501726223482,278,22.764730556845667,0.00998645168764533,0.32,-0.38748183846473694
435,184.9387036600101,482,22.44539614236355,0.00998645168764533,0.32,-0.25773361325263977
436,208.3741724395029,405,21.741897344827652,0.00998645168764533,0.33,-0.4970260262489319
437,200.83697203949237,523,20.679548112511636,0.00998645168764533,0.33,0.5839669108390808
438,-38.301615493764274,344,19.67085930788517,0.00998645168764533,0.33,0.5529906153678894
439,243.7830644634653,285,19.70731474661827,0.00998645168764533,0.34,1.4196240901947021
440,-2.8023207275153084,232,19.11367170190811,0.00998645168764533,0.34,1.516454815864563
441,-187.81466895230884,363,18.709721247315407,0.00998645168764533,0.34,0.5818855166435242
442,-170.6466289990887,238,18.74734129035473,0.00998645168764533,0.34,-0.14728893339633942
443,224.14698024571567,470,18.543533185482026,0.00998645168764533,0.35,-0.7587093710899353
444,-28.223739509248972,266,18.796984048604966,0.00998645168764533,0.35,-0.5446351766586304
445,223.24643701100052,385,18.81071773648262,0.00998645168764533,0.35,0.8008043169975281
446,-304.55787063980387,654,19.719534279227258,0.00998645168764533,0.35,-0.862846314907074
447,-12.480668696783411,288,20.745832991123198,0.00998645168764533,0.34,-0.7639219164848328
448,-179.11355614084835,1000,23.520908061385153,0.00998645168764533,0.34,-0.5179460048675537
449,-175.3099695249094,1000,24.83942403423786,0.00998645168764533,0.34,-0.40115031599998474
450,178.59541393848508,656,24.607149717330934,0.00998645168764533,0.33,0.21441808342933655
451,-61.415015385067356,300,24.25067778670788,0.00998645168764533,0.33,-0.10442282259464264
452,-24.168848137112377,408,24.132073407411575,0.00998645168764533,0.32,0.014344909228384495
453,213.21176638167384,456,23.603749426841738,0.00998645168764533,0.32,0.8622057437896729
454,-76.74097603108625,387,21.89705946338177,0.00998645168764533,0.32,0.9829496145248413
455,-204.02424029359406,333,22.60756879901886,0.00998645168764533,0.31,0.2959311008453369
456,-10.061808694904528,231,22.754896355509757,0.00998645168764533,0.31,0.060047294944524765
457,-1.2248955947134448,333,22.72452225112915,0.00998645168764533,0.31,0.3023555874824524
458,-27.43270510033946,431,22.11204681944847,0.00998645168764533,0.31,0.16237826645374298
459,167.84428031948602,602,21.397454071760176,0.00998645168764533,0.31,0.43211278319358826
460,262.3932395506553,580,21.45270532131195,0.00998645168764533,0.32,1.954991102218628
461,-62.75629959885497,308,21.49235149407387,0.00998645168764533,0.32,2.088970184326172
462,215.6221046042632,463,20.868550330758094,0.00998645168764533,0.33,1.1946284770965576
463,-214.79598950288812,267,20.69000172626972,0.00998645168764533,0.32,-0.24993716180324554
464,255.79692606910064,702,20.22866701388359,0.00998645168764533,0.33,1.0784614086151123
465,-153.7279368926223,919,19.016640720009804,0.00998645168764533,0.32,-0.26266714930534363
466,223.58645201148852,480,19.773000708460806,0.00998645168764533,0.32,0.11725686490535736
467,261.40096564197995,348,20.16750176024437,0.00998645168764533,0.32,1.032890796661377
468,233.04523140379007,366,19.89065372467041,0.00998645168764533,0.32,1.2801326513290405
469,88.37134798703798,1000,19.237163903355597,0.00998645168764533,0.32,0.08547817915678024
470,281.39119185530154,615,18.91986633682251,0.00998645168764533,0.33,0.3790726959705353
471,-15.88823259405413,189,18.808968891501426,0.00998645168764533,0.33,0.7037397027015686
472,235.93737425529355,773,17.784223671674727,0.00998645168764533,0.34,0.7813863754272461
473,4.1033464758606755,237,18.826353397846223,0.00998645168764533,0.34,0.6635462641716003
474,-21.586489047676864,343,18.233699653983116,0.00998645168764533,0.34,0.3978726863861084
475,-88.09520654752112,55,18.52469370496273,0.00998645168764533,0.34,0.8964122533798218
476,-174.1448133005971,360,18.03364368915558,0.00998645168764533,0.33,0.25195983052253723
477,-43.14559071441437,425,19.217175598978997,0.00998645168764533,0.33,0.19851914048194885
478,-181.03475680805593,1000,18.873358508586882,0.00998645168764533,0.32,-0.6432747840881348
479,-36.51336720106826,322,19.154652934074402,0.00998645168764533,0.32,-0.3349210321903229
480,214.5578614089642,442,20.115172440171243,0.00998645168764533,0.33,0.07639677077531815
481,226.94627498634708,392,20.59918994629383,0.00998645168764533,0.34,0.8514498472213745
482,-235.9266357269314,338,21.229578122138978,0.00998645168764533,0.34,-0.18312998116016388
483,-169.93439171603902,200,22.07093823027611,0.00998645168764533,0.34,-0.9798325896263123
484,-67.70556615444193,341,21.88926018977165,0.00998645168764533,0.33,-1.0881764888763428
485,-49.22448648571314,368,21.518866788506507,0.00998645168764533,0.33,-1.2083138227462769
486,158.94460662682525,818,21.112365880846976,0.00998645168764533,0.32,0.2496001124382019
487,-44.90929515311092,287,21.54238511121273,0.00998645168764533,0.31,-0.14482367038726807
488,-230.14118844551453,340,22.680267691612244,0.00998645168764533,0.3,-0.4513746201992035
489,-205.3830579480072,269,22.058540717601776,0.00998645168764533,0.3,-1.069232702255249
490,-98.76731321396132,724,22.150686797499656,0.00998645168764533,0.3,-1.2273411750793457
491,225.91792711359574,471,23.342795922517777,0.00998645168764533,0.31,-0.01189346332103014
492,-15.689379216781745,317,22.770512855291365,0.00998645168764533,0.31,0.2956516444683075
493,227.949516035084,601,22.592282365322113,0.00998645168764533,0.32,0.6051890850067139
494,-143.07363682202887,227,22.594178302645684,0.00998645168764533,0.31,0.22843638062477112
495,-208.00064637093936,272,22.1278631824255,0.00998645168764533,0.3,-0.8419977426528931
496,156.15825858021208,520,22.072705877304077,0.00998645168764533,0.29,-0.9155942797660828
497,-59.54496686185078,276,22.11041217815876,0.00998645168764533,0.28,-0.3452697694301605
498,221.1551191432649,356,21.382057450294493,0.00998645168764533,0.29,0.6056984663009644
499,-36.13558732855053,176,21.710972549676896,0.00998645168764533,0.29,0.935530424118042
500,-220.55318081038723,321,20.8824961360693,0.00998645168764533,0.29,-0.20054876804351807
